path,avg_red,avg_orange,avg_yellow,avg_green,avg_blue,avg_violet,avg_black,avg_grey,avg_white,avg_saturation,avg_value,code_img,cote,institution,institution_country,folio,type,columns,title,author,illuminator,language,century,date,country,region,city,sword,holofernes_naked,action,blood,stripes,holofernes_crowned
Francais156.jpg,0.07448492268325502,0.012758365870337282,5.128714181721924e-4,1.2408179471907881e-5,0.01083785542540754,4.136059823969294e-6,0.04707939028963448,0.23645991882293252,0.04979402422076633,0.2795072402892304,0.45413939029828504,Francais,Francais 156,BnF,France,236r,One-column miniature,2,Bible historiale,Peter Comestor - Guyart Des Moulins,Unknown,French,14th,Unknown,France,Ile-de-France,Paris,One-hand_sword,Not_naked,Sword_beheading,Blood,Stripes,Crowned
Francais159.jpg,0.058508803024932055,0.004423963133640553,3.3242742920162275e-4,2.835873803615739e-5,0.008619480877545395,1.5754854464531884e-5,0.0341439205955335,0.2851597148371342,0.014029697900665643,0.2491819421532341,0.4349577360583053,Francais,Francais 159,BnF,France,245r,One-column miniature,2,Bible historiale,Peter Comestor - Guyart Des Moulins,Unknown,French,14th,Unknown,France,Ile-de-France,Paris,One-hand_sword,Not_naked,Raised_sword_post_kill,Blood,No_stripes,Not_crowned
Francais161.jpg,0.06259944812584342,0.024610543795220225,5.952900472427552e-4,0,0.02152667279860174,2.0141392575882696e-5,0.05256455875803698,0.27842565923896867,0.002343115336327687,0.27480370056028,0.3764452337764045,Francais,Francais 161,BnF,France,256r,One-column miniature,2,Bible historiale,Peter Comestor - Guyart Des Moulins,Unknown,French,14th,Unknown,France,Ile-de-France,Paris,One-hand_sword,Not_naked,Sword_beheading,Blood,No_stripes,Crowned
Francais164.jpg,0.08869186773116904,0.0023392586711364002,6.469351447517386e-5,0,0.05376913237175246,2.9406142943260848e-5,0.06090894387837619,0.2255921662035199,0.046832223251437224,0.38357715724876573,0.39665531647208163,Francais,Francais 164,BnF,France,170r,One-column miniature,2,Bible historiale,Peter Comestor - Guyart Des Moulins,Unknown,French,14th,Unknown,France,Ile-de-France,Paris,One-hand_sword,Not_naked,Raised_sword_pre_kill,No_blood,No_stripes,Not_crowned
Francais1753.jpg,0.030094274346998788,0.12518084320108191,0.006612570961299555,1.5293044613231432e-4,0,0,0.005086411599125662,0.32824692173420766,0,0.33846669750872754,0.4676625499785547,Francais,Francais 1753,BnF,France,128v,One-column miniature,1,Histoires de la Bible,Unknown,Unknown,French,14th,1350,France,Aisne,Saint-Quentin,One-hand_sword,Naked,Raised_sword_post_kill,Blood,No_stripes,Not_crowned
Francais188.jpg,0.028953500335060074,0.006641418986366809,0.009465968462644277,0.0017425556880966086,0.01034341572196409,0,8.689317283816737e-7,0.10472591112705311,0.22860655327455184,0.15110785496688364,0.7670974693872966,Francais,Francais 188,BnF,France,34v,One-column miniature,2,Speculum humanae salvationis,Ludolphe le Chartreux,Unknown,French,15th,Unknown,France,Unknown,Unknown,One-hand_sword,Not_naked,Raised_sword_pre_kill,No_blood,No_stripes,Not_crowned
Francais2.jpg,0.02603107648080371,0.026949105724742767,0.009267891259811707,0,8.951704276612777e-6,0,1.278814896658968e-6,0.29505920273564085,0.038272851782795846,0.19048589157919404,0.5378141929095787,Francais,Francais 2,BnF,France,202v,One-column miniature,2,Bible historiale,Peter Comestor - Guyart Des Moulins,Unknown,French,14th,Unknown,France,Ile-de-France,Paris,No_sword,Naked,No_action,No_blood,No_stripes,Crowned
Francais246.jpg,0.07422438672438672,0.033328678489968816,4.654843364520784e-5,0,1.3673602383279803e-4,8.72783130847647e-6,0.08689137923008891,0.24644195410324443,0,0.33509050153850267,0.31819266807407226,Francais,Francais 246,BnF,France,83r,One-column miniature,2,Histoire ancienne jusqu'a Cesar,Wauchier de Denain,Unknown,French,14th,1364,France,Ile-de-France,Paris,One-hand_sword,Naked,Sword_beheading,Blood,No_stripes,Crowned
Francais3.jpg,0.04505089525746597,0.022075052849145703,0.007079549146174381,0.008136061243802879,0.041588393433052255,5.379077858915145e-5,0.050407962447680525,0.26858712693682113,0.014338243948831668,0.31237991705371815,0.39303016493253895,Francais,Francais 3,BnF,France,241r,One-column miniature,2,Bible historiale,Peter Comestor - Guyart Des Moulins,Unknown,French,15th,Unknown,France,Ile-de-France,Paris,One-hand_sword,Naked,Sword_beheading,Blood,No_stripes,Not_crowned
Francais312.jpg,0.011932786350449115,0.010078167559829222,4.7548237112487806e-4,0,0,0,0.01114849777659534,0.22257800919767398,0.09960682635906401,0.1535873129275381,0.6285228577450771,Francais,Francais 312,Bnf,France,131v,One-column miniature,2,Speculum historiale,Vincent de Beauvais,Unknown,French,14th,1396,France,Ile-de-France,Paris,Knife,Naked,Sword_beheading,Blood,No_stripes,Not_crowned
Francais316.jpg,0.027011395624453618,7.622585172387291e-4,3.1058876047710645e-5,0,3.6849513954910935e-6,0,0,0.23881450551286276,0.09451882782047057,0.17209416248192697,0.6156863859873251,Francais,Francais 316,BnF,France,147r,One-column miniature,2,Speculum historiale,Vincent de Beauvais,Fauvel Master - Papeleu Master,French,14th,Unknown,France,Ile-de-France,Paris,One-hand_sword,Not_naked,Sword_beheading,Blood,Stripes,Crowned
Francais400.jpg,0.009614092158015636,0.005115601141706297,6.979096502116482e-4,1.1414059267502747e-5,0,0,0,0.3172307990367135,0.016102534296619862,0.19016698541905408,0.6493872415583195,Francais,Francais 400,BnF,France,16v,Half-page miniature,1,Speculum humanae salvationis,Ludolphe le Chartreux,Unknown,French,14th,Unknown,England,Unknown,Unknown,One-hand_sword,Not_naked,Raised_sword_post_kill,Blood,No_stripes,Crowned
Francais6275.jpg,0.1137268061045235,0.008889849582784366,3.953941589811155e-4,0,0.03673432696530523,0,0.015750850900307423,0.3171195652173913,4.6291721563460693e-4,0.3060494687149747,0.38858063208814503,Francais,Francais 6275,BnF,France,31v,One-column miniature,2,Speculum humanae salvationis,Ludolphe le Chartreux,Jean Le Tavernier - Loyset Liedet - Master of Edouard IV,French,15th,Unknown,Belgium,Flandre-Occidentale,Bruges,One-hand_sword,Naked,Beheaded,Blood,No_stripes,Not_crowned
Francais64.jpg,0.05878363491145446,0.08764970707774145,0.005227206556422453,0.004699494025487581,0.019303557166070594,2.950862241947097e-6,0.005284994275327251,0.31538250060000866,0.012665838457997427,0.32927905337763286,0.4063787400443115,Francais,Francais 64,BnF,France,122r,One-column miniature,2,Histoire ancienne jusqu'a Cesar,Wauchier de Denain,Master of Coëtivy,French,15th,Unknown,France,Ile-de-France,Paris,One-hand_sword,Naked,Beheaded,Blood,No_stripes,Not_crowned
Francais8.jpg,0.07308937867169832,0.014660029172855861,0.001696174073628006,0.003658316271227267,0.006858297536365705,0,0.050180992144740186,0.27249688867477617,0.01065545251381696,0.3029638558888552,0.40976531043586895,Francais,Francais 8,BnF,France,201r,One-column miniature,2,Bible historiale,Peter Comestor - Guyart Des Moulins,Fauvel Master,French,14th,Unknown,France,Ile-de-France,Paris,One-hand_sword,Not_naked,Sword_beheading,Blood,Stripes,Crowned
Francais9685.jpg,7.693375815779302e-4,0.0022817426809725928,3.377579626439693e-4,0,0,0,0,0.22746872924195854,0.10586460409137478,0.12266730739292282,0.732353467313602,Francais,Francais 9685,BnF,France,151v,Two-columns miniature,2,Histoire ancienne jusqu'a Cesar,Wauchier de Denain,Unknown,French,13th,Unknown,Italy,Liguria,Genoa,One-hand_sword,Not_naked,Raised_sword_pre_kill,No_blood,No_stripes,Not_crowned
Geneve_fr3-1.jpg,0.019571430841215827,0.033684561262653526,0.011260316166669927,0.0018322300002452158,0,0,8.551784284352545e-4,0.08751906047286596,0.24495909443203212,0.21193744835466344,0.7524496929509736,Geneve,Ms. fr. 3/1,Geneve - Bibliotheque de Geneve,Switzerland,264r,Margins,2,Bible historiale,Peter Comestor - Guyart Des Moulins,Unknown,French,15th,1474,Switzerland,Geneva?,Geneva?,One-hand_sword,Naked,Raised_sword_pre_kill,No_blood,No_stripes,Not_crowned
Getty1.jpg,0.04932195151437867,0.05231424706408083,0.02268386912288285,0,0.008753589250369379,0,0.022326703691528307,0.28350157922876007,0.027505050413044983,0.3203542430430975,0.5000610878772819,Getty,Ms. 1 - v1 (84.MA.40.1),Getty,United States of America,251v,One-column miniature,2,Bible historiale,Peter Comestor - Guyart Des Moulins,Master of Jean de Mandeville,French,14th,1360–1370,France,Ile-de-France,Paris,Sabre,Naked,Raised_sword_pre_kill,No_blood,No_stripes,Not_crowned
Getty107.jpg,0.04404399407644054,0.015993055902205806,0.005599094826868999,8.106993830549963e-4,0.06229998280614763,1.016840731311854e-5,0.002734377166564058,0.3253899584204581,0.0052089977463111795,0.3317604324367214,0.4644082108384637,Getty,Ms. 107 (2011.23),Getty,United States of America,189r,Historiated lettrine,2,Parisian Bible,Not applicable,Unknown,Latin,13th,1250-1262,Italy,Emilia-Romagna,Bologna,One-hand_sword,Naked,Raised_sword_pre_kill,No_blood,No_stripes,Not_crowned
GettyLudwigI11.jpg,0.011127763250621267,0.05031051797040169,0.005097641037053522,0,0.07474395886651089,5.505637773079634e-5,0.0067139803790660585,0.2626925234598123,0.06392682949445495,0.33898017560128135,0.5184779976305643,Getty,Ms. Ludwig I 11 (83.MA.60),Getty,United States of America,217r,Historiated lettrine,2,Parisian Bible,Not applicable,Unknown,Latin,13th,1280-1290,Italy,Emilia-Romagna,Bologna,One-hand_sword,Naked,Sword_beheading,Blood,No_stripes,Not_crowned
GettyLudwigI13.jpg,0.04124372604672792,0.04274005387982874,0.09512956815958692,0.029950610156989143,0,0,0.018040121229614663,0.2790506085534228,0.036242603550295856,0.38213374893421903,0.4733817657529169,Getty,Ms. Ludwig I 13 (83.MA.62),Getty,United States of America,165v,Historiated lettrine,2,Bible,Not applicable,Circle of Stefan Lochner,Latin,15th,1450,Germany,North Rhine-Westphalia,Cologne,Sabre,Not_naked,Beheaded,Blood,No_stripes,Not_crowned
GettyLudwigI8.jpg,0.04911462408815743,0.01000363117491523,0.04479471928290262,1.2501697673718193e-5,0.03336532631419835,0,0.06494518289699568,0.2502669396582831,0.01812121077805452,0.35970920205446993,0.4033775821005817,Getty,Ms. Ludwig I 8 - v3 (83.MA.57.3),Getty,United States of America,251v,Historiated lettrine,2,Parisian Bible,Not applicable,Unknown,Latin,13th,1270,France,Hauts-de-France,Lille?,One-hand_sword,Naked,Sword_beheading,Blood,No_stripes,Crowned
GettyLudwigXIII1.jpg,0.0401844639923019,0.06012645587661247,0.011078733080966257,0.00388490971976361,0.0013231115589567618,0,0.030002178708570495,0.22184155341921077,0.08148960120555207,0.3053158219323352,0.5261342251798548,Getty,Ms. Ludwig XIII 1 (83.MP.144),Getty,United States of America,211v,Historiated lettrine,2,Historia Scholastica,Peter Comestor,Unknown,Latin,13th,1300,Austria,Unknown,Unknown,One-hand_sword,Not_naked,Raised_sword_post_kill,Blood,No_stripes,Crowned
GettyLudwigXIII5.jpg,0.18481561420492718,0.058984850969583794,0.0157878077725406,0.0034010816453564547,0.007146018596400276,0,0.004478935776645701,0.2969569687126939,0.03189742884399373,0.4153442788307274,0.4921609029152812,Getty,Ms. Ludwig XIII 5 - v1 (83.MP.148.1),Getty,United States of America,156r,One-column miniature,2,Miroir Historial,Jean de Vignay - Vincent de Beauvais,Unknown,French,15th,1475,Belgium,Flemish,Ghent,One-hand_sword,Not_naked,Beheaded,Blood,No_stripes,Not_crowned
GettyLudwigXV9.jpg,0.08544932226608234,0.02675355991689542,0.018132320853814877,0.010113729892488113,3.322234818918944e-6,0,0.003876796549767812,0.20443701534500555,0.12501952143855996,0.3172487511067916,0.6007637005781448,Getty,Ms. Ludwig XV 9 (83.MR.179),Getty,United States of America,61v,Full page miniature,Other,Barlaam und Josaphat,Unknown,Workshop of Diebold Lauber,German,15th,1469,France,Alsace,Hagenau,One-hand_sword,Not_naked,Raised_Different_actionl,No_blood,No_stripes,Not_crowned
Hague_KB132F21.jpg,0.07956731455318664,0.0014613123269686331,1.712475383166367e-5,0,0.014527499500528012,0.00401290064788652,0.0848588634871707,0.15695978536975197,0.09151468447641065,0.31080996146665196,0.4411945019466816,Hague,KB 132 F 21,National Library of the Netherlands,Netherlands,243r,Historiated lettrine,2,Parisian Bible,Not applicable,Follower of Mathurin workshop,Latin,13th,1240-1260,France,Ile-de-France,Paris,Two-hands_sword,Naked,Sword_beheading,Blood,No_stripes,Not_crowned
Hague_KB133D25.jpg,0.026505430697047465,0.10830287476994063,0.0027607123415506647,6.480545402701091e-5,0.0018275138035617079,0,0.05429400938382974,0.19927677113305856,0.07976255281644504,0.3780910932390917,0.4487390383480556,Hague,KB 133 D 25,National Library of the Netherlands,Netherlands,149r,Historiated lettrine,2,Parisian Bible,Not applicable,Unknown,Latin,13th,1250-1300,France,Ile-de-France,Paris,Two-hands_sword,Naked,Raised_sword_pre_kill,No_blood,No_stripes,Not_crowned
Hague_KB76E22.jpg,0.08435389659739866,0.03541028814626626,5.374242720343951e-4,7.27422752046555e-4,0.022251536273424098,0,0.07288884546066489,0.2079126224133064,0.05253186545936204,0.425909103620517,0.3959329893988299,Hague,KB 76 E 22,National Library of the Netherlands,Netherlands,173v,Historiated lettrine,2,Parisian Bible,Not applicable,Unknown,Latin,13th,1250-1275,France,Ile-de-France,Paris,Two-hands_sword,Not_naked,Sword_beheading,Blood,No_stripes,Crowned
Hague_KB76E7.jpg,0.07474715774437975,0.057756907233270954,0.004429178984291558,0.015793681236011506,0.0012663099559987964,1.9372411361531817e-6,0.06854023714414495,0.24688201039136146,0.017911085797826933,0.4323005279835946,0.37659552129601603,Hague,KB 76 E 7,National Library of the Netherlands,Netherlands,78v,One-column miniature,2,Bible moralisee,Not applicable,Unknown,French,15th,1455-1460,Belgium,Flandre Occidentale,Bruges,One-hand_sword,Naked,Beheaded,Blood,No_stripes,Not_crowned
Hague_KB76F5.jpg,0.16812246913580248,0.022920296296296296,0.007095703703703704,0.00537679012345679,0.003685530864197531,1.611851851851852e-4,0.06551506172839507,0.2531733333333333,0.014644938271604938,0.5408513856347833,0.33745282633744855,Hague,KB 76 F 5,National Library of the Netherlands,Netherlands,43r,One-column miniature,Unknown,Psalter,Not applicable,Unknown,Latin,12th,1190-1200,France,Nord,Saint-Omer,One-hand_sword,Not_naked,Beheaded,No_blood,No_stripes,Crowned
Hague_KB76G2.jpg,0.042454217069892476,0.001911122311827957,2.2576444892473117e-4,5.775369623655914e-5,0.044202578965053765,3.5177251344086023e-4,0.10757938508064516,0.1700111307123656,0.05574281754032258,0.3187663059602984,0.35834447228152017,Hague,KB 76 G 2,National Library of the Netherlands,Netherlands,166v,Historiated lettrine,2,Parisian Bible,Not applicable,Unknown,Latin,13th,1250-1300,France,Ile-de-France,Paris,One-hand_sword,Not_naked,Sword_beheading,No_blood,No_stripes,Crowned
Hague_KB78D38II.jpg,0.03983042038772252,0.09159122316452051,0.003943850609085937,7.28449399604337e-4,0.012582152904510934,0,0.05909897199175958,0.13884586351499412,0.13538849782657963,0.4476036953067151,0.4775359101915526,Hague,KB 78 D 38 II,National Library of the Netherlands,Netherlands,3ra,Historiated lettrine,2,HistorienBible,Not applicable,Claes Brouwer - Alexander Master (painter) - Masters of Otto van Moerdrecht (illuminators),German,15th,ca. 1430,Netherlands,Utrecht,Utrecht,One-hand_sword,Naked,Beheaded,Blood,No_stripes,Not_crowned
Hague_KB78D39.jpg,0.05091659084015772,0.1212914771003943,0.0010118289353958144,6.369426751592356e-4,0.003634819532908705,0,0.04696875947831362,0.16810797694874127,0.11825659690627843,0.4531499284060355,0.49103869114524795,Hague,KB 78 D 39,National Library of the Netherlands,Netherlands,289v,One-column miniature,2,HistorienBible,Not applicable,Master of the Feathery Clouds,German,15th,ca. 1467,Netherlands,Utrecht,Utrecht,Sabre,Not_naked,Beheaded,Blood,No_stripes,Not_crowned
Hague_KB78D47.jpg,0.011294225742164246,0.16578021067888293,0.006124310893702928,5.888138313016021e-4,1.5529155990371923e-4,0,0.04352369490384864,0.22425071822346457,0.06555892020602014,0.49177905469321237,0.4091020899909515,Hague,KB 78 D 47,National Library of the Netherlands,Netherlands,102v,One-column miniature,2,Histoire ancienne jusqu'a Cesar,Wauchier de Denain,Unknown,French,13th,1250-1275,France,Nord,Unknown,One-hand_sword,Not_naked,Raised_sword_pre_kill,No_blood,No_stripes,Crowned
Hague_MMW10B21.jpg,0.07909647681984287,0.03327603549919146,0.005145345505939876,0.008296726383742695,0.025151202617874378,0.002061448743904147,0.05815475508359117,0.1909291162127405,0.08424946203700166,0.3636145082675568,0.4475686069785516,Hague,MMW 10 B 21,National Library of the Netherlands,Netherlands,99v,One-column miniature,2,Rhimebible,Jacob van Maerlant,Michiel van der Borch,German,14th,1332,Netherlands,Utrecht,Utrecht,One-hand_sword,Naked,Beheaded,Blood,No_stripes,Crowned
Hague_MMW10B23.jpg,0.0512497586340064,0.055980532108573323,0.009879627330905881,0,0.028012247600132406,1.7240428114310933e-4,0.015998255268674832,0.2687955147302218,0.04853956333443672,0.3069706583430869,0.52174399979014,Hague,MMW 10 B 23,National Library of the Netherlands,Netherlands,268v,One-column miniature,2,Bible historiale,Peter Comestor - Guyart Des Moulins,Jean Bondol - First Master of the Bible of Jean de Sy - others,French,14th,1371-1372,France,Ile-de-France,Paris,Sabre,Naked,Raised_sword_pre_kill,No_blood,No_stripes,Crowned
Hague_MMW10B34.jpg,0.06635041212904445,0.10066560548034441,0.01578295762784581,0.018086572490758398,0.015236604273814089,0,7.70498319788323e-5,0.23884309677283783,0.09441318672851667,0.46043266590274023,0.5413230060463171,Hague,MMW 10 B 34,National Library of the Netherlands,Netherlands,30v,One-column miniature,2,Speculum humanae salvationis,Ludolphe le Chartreux,Unknown,Latin,15th,ca. 1450,Germany,Rhenanie-du-Nord-Westphalie,Cologne,One-hand_sword,Not_naked,Raised_sword_pre_kill,No_blood,No_stripes,Not_crowned
Hague_MMW10C23.jpg,0.07193644344482333,0.07240904657105775,0.037600667488935646,0.0275832950413956,0,0,1.2696800406297612e-4,0.1370075455270986,0.19619881980217177,0.37500647040437435,0.6504897258265647,Hague,MMW 10 C 23,National Library of the Netherlands,Netherlands,33v,One-column miniature,2,Speculum humanae salvationis,Ludolphe le Chartreux,Unknown,Latin,15th,1400-1500,Germany,Unknown,Unknown,One-hand_sword,Naked,Raised_sword_pre_kill,No_blood,No_stripes,Not_crowned
Hague_MMW10E32.jpg,0.11984368215371255,0.03305832971486467,0.0036618902880301055,2.822405557967868e-4,0.001519756838905775,0.001997394702561876,0.04004197423650311,0.21277319438413664,0.08051816471269359,0.43554619000615263,0.4278167720989105,Hague,MMW 10 E 32,National Library of the Netherlands,Netherlands,201r,Historiated lettrine,2,Parisian Bible,Not applicable,Unknown,Latin,14th,1297-1320,France,Ile-de-France,Paris,One-hand_sword,Not_naked,Sword_beheading,No_blood,No_stripes,Crowned
Hague_MMW10E33.jpg,0.11085549695133355,0.0023753413384206786,1.1222085063404781e-4,0,0.011334305914038828,0.024277110687165676,0.02498784274118131,0.18486514794448808,0.12348034264766393,0.31413478439881715,0.5253816425758573,Hague,MMW 10 E 33,National Library of the Netherlands,Netherlands,138v,Historiated lettrine,2,Parisian Bible,Not applicable,Unknown,Latin,13th,1275-1300,France,Unknown,Unknown,One-hand_sword,Naked,Sword_beheading,Blood,No_stripes,Not_crowned
Hague_MMW10E35.jpg,0.06061700590659924,0.00486550801002847,1.1331605263530644e-4,1.4164506579413306e-4,0.02873270159633989,0.024001756398815847,0.05304607713990283,0.18329579739089788,0.09699145880253261,0.2902677375160412,0.4704725584903858,Hague,MMW 10 E 35,National Library of the Netherlands,Netherlands,240v,Historiated lettrine,2,Parisian Bible,Not applicable,Unknown,Latin,13th,1250-1300,France,Unknown,Unknown,Two-hands_sword,Not_naked,Sword_beheading,No_blood,No_stripes,Crowned
Hague_MMW10E36.jpg,0.06747776033490319,0.011023896738182453,3.401360544217687e-4,1.482644339787197e-4,0.04481074481074481,0.026984126984126985,0.0453253096110239,0.20144775859061573,0.08656026513169371,0.34083339048357303,0.4657123362165379,Hague,MMW 10 E 36,National Library of the Netherlands,Netherlands,242v,Historiated lettrine,2,Parisian Bible,Not applicable,Aurifaber workshop,Latin,13th,1275-1300,France,Ile-de-France,Paris?,One-hand_sword,Naked,Sword_beheading,Blood,No_stripes,Crowned
Houghton_Lat036.jpg,0.0586068590391357,0.008168344623676035,6.237758399141685e-5,0,0.019521064910113902,0,0.059333557892635704,0.2557324999688112,0.018267275471886422,0.2335747550470213,0.38182388141703283,Houghton,Lat036,Houghton Library - Harvard,United States of America,176v,Historiated lettrine,2,Parisian Bible,Not applicable,Master of the Bible of Jean Papeleu,Latin,13th,1290-1310,France,Ile-de-France,Paris,One-hand_sword,Not_naked,Sword_beheading,No_blood,No_stripes,Crowned
Houghton_Typ0414.jpg,0.024002536117023684,0.005819482813278384,5.28357713267817e-4,0,0.06299910933985478,1.1321950998596079e-5,0.03312048065455973,0.254634451942092,0.04557840073668161,0.22612379478907574,0.45245088419257323,Houghton,Typ 0414,Houghton Library - Harvard,United States of America,336r,Historiated lettrine,2,Parisian Bible,Not applicable,Unknown,Latin,13th,1200-1250,France,Unknown,Unknown,Two-hands_sword,Naked,Sword_beheading,Blood,No_stripes,Crowned
Houghton_Typ0555.jpg,0.10458502366463827,0.01141818796484111,1.8910581473968898e-4,0,0.034621154496281274,4.0356659905341446e-4,0.051430442866801894,0.2714640382014875,0.010438852265043949,0.36764801120818913,0.35165356659905345,Houghton,Typ 0555,Houghton Library - Harvard,United States of America,242r,Historiated lettrine,2,Parisian Bible,Not applicable,Master of the Livre du Sacre de Charles V,Latin,14th,1350-1375,France,Ile-de-France,Paris,One-hand_sword,Not_naked,Sword_beheading,Blood,No_stripes,Crowned
LAD2013_051.jpg,0.08911040853351827,0.01762494457493604,0.001162684641093926,0,0.02505754724563395,0,0.020966703421047166,0.2742215431240862,0.038145086788199944,0.28709310806199095,0.4760762112712691,LAD,LAD 2013.051,Louvre Abu Dhabi,United arab emirates,262r,Historiated lettrine,2,Parisian Bible,Not applicable,Unknown,Latin,13th,1250-1280,France,Normandie?,Rouen?,One-hand_sword,Naked,Sword_beheading,No_blood,No_stripes,Crowned
Latin10.jpg,0.021311626788908616,0.0565757031149551,0.012486887341936617,9.157059730717818e-4,0.026862916801359132,1.081595716015688e-6,1.4250023558506688e-4,0.25480840275487837,0.0783824303428699,0.26695285095737,0.5813948210106084,Latin,Latin 10,BnF,France,260r,Historiated lettrine,2,Bible,Not applicable,Unknown,Latin,12th,Unknown,France,Unknown,Unknown,One-hand_sword,Not_naked,Sword_beheading,Blood,No_stripes,Not_crowned
Latin10426.jpg,0.023895471468410697,0.0012457354793958184,2.8312169986268597e-5,0,0.05393468382384168,0,0.03388966747356351,0.2823572712730567,0.0170863945867131,0.21335842813589334,0.41799810197432974,Latin,Latin 10426,BnF,France,262v,Historiated lettrine,2,Parisian Bible,Not applicable,Unknown,Latin,13th,Unknown,France,Ile-de-France,Paris,One-hand_sword,Not_naked,Sword_beheading,No_blood,No_stripes,Not_crowned
Latin10483.jpg,0.036940950876995095,0.016449532833267534,0.0011843663639952626,0,0.015208768070986783,0,0.010527701013291223,0.24794615832910347,0.07485947399093866,0.18346304490474882,0.5673671495180517,Latin,Latin 10483,BnF,France,45r,One-column miniature,2,Breviary,Not applicable,Jean Pucelle,Latin,14th,1323-1326,France,Ile-de-France,Paris,One-hand_sword,Naked,Sword_beheading,No_blood,No_stripes,Crowned
Latin10484.jpg,0.018345268345268347,0.02440902440902441,4.62000462000462e-4,0,0.004966504966504966,0,0.006776006776006776,0.24680449680449681,0.07975282975282975,0.169032213353286,0.595651005454927,Latin,Latin 10484,BnF,France,40r,One-column miniature,2,Breviary,Not applicable,Jean Pucelle,Latin,14th,1323-1326,France,Ile-de-France,Paris,One-hand_sword,Not_naked,Raised_sword_pre_kill,No_blood,No_stripes,Not_crowned
Latin1052.jpg,0.08423721340388007,0.027535273368606703,6.393298059964727e-4,0,0.009634038800705468,6.613756613756614e-5,2.6455026455026457e-4,0.2626763668430335,0.07039241622574956,0.304305750331106,0.5689443061175087,Latin,Latin 1052,BnF,France,245r,One-column miniature,2,Breviary,Not applicable,Jean Le Noir,Latin,14th,1347-1380,France,Ile-de-France,Paris,One-hand_sword,Naked,Sword_beheading,No_blood,No_stripes,Crowned
Latin11.jpg,0.04453616163555214,0.013114491849434499,1.8556734014813392e-4,0,0.0508998416278735,0,0.033958823247108506,0.2882500679880341,0.011124442098190718,0.2590617579588754,0.4130051338415419,Latin,Latin 11,BnF,France,209v,Historiated lettrine,2,Parisian Bible,Not applicable,Unknown,Latin,13th,Unknown,France,Unknown,Unknown,Knife,Naked,Sword_beheading,No_blood,No_stripes,Not_crowned
Latin11935.jpg,0.03170011202510959,0.021417005361736314,3.9545612183541543e-4,0,0.00549147586220662,0,2.781915305025162e-4,0.2651576959254297,0.06789744587740111,0.19161171866399324,0.5373901207052333,Latin,Latin 11935,BnF,France,247v,Historiated lettrine,2,Parisian Bible,Not applicable,Anciau de Cens - Jaquet Maci - Jean Pucelle,Latin,14th,1327,France,Ile-de-France,Paris,One-hand_sword,Naked,Raised_sword_pre_kill,No_blood,No_stripes,Crowned
Latin15939.jpg,0.005953433539640436,0.008753315649867375,5.894488653109342e-4,0,0.02493368700265252,0,0,0.3003831417624521,0.03295019157088123,0.15589806677922963,0.6043984443173084,Latin,Latin 15939,BnF,France,88r,One-column miniature,2,Sermons,Jean de la Rochelle,Unknown,Latin,13th,Unknown,Unknown,Unknown,Unknown,One-hand_sword,Naked,Raised_sword_pre_kill,No_blood,No_stripes,Crowned
Latin16745.jpg,0.02617818986725876,0.08526414615927579,0.008568445915539931,0.0020330356877714044,0.020631885766237444,0,0.06860467506835798,0.24961794919238228,0.015110709072593079,0.37358454244168293,0.34976242954528036,Latin,Latin 16745 ,BnF,France,178v,Historiated lettrine,2,Bible,Not applicable,Unknown,Latin,12th,Unknown,France,Champagne,Unknown,One-hand_sword,Naked,Sword_beheading,Blood,No_stripes,Not_crowned
Latin17198.jpg,0.03464894130629698,0.046158355748672324,0.005465894199599973,0,0.03265742464997586,8.62128422649838e-6,0.07535864542382233,0.2563625077591558,0.001612180150355197,0.3787208330033848,0.32904578273822804,Latin,Latin 17198,BnF,France,178r,Historiated lettrine,2,Parisian Bible,Not applicable,Unknown,Latin,13th,Unknown,France,Ile-de-France,Paris,One-hand_sword,Naked,Sword_beheading,Blood,No_stripes,Crowned
Latin179.jpg,0.0031450642781570212,0.02216763047668739,6.522022696638985e-4,0,0.042784468889951736,0,0.05554589329970868,0.23298114410771484,0.044806295925909824,0.19734996890075612,0.4762322999550705,Latin,Latin 179,BnF,France,224r,Historiated lettrine,2,Parisian Bible,Not applicable,Workshop of Johannes Grusch,Latin,13th,Unknown,France,Ile-de-France,Paris,Two-hands_sword,Naked,Raised_sword_pre_kill,No_blood,No_stripes,Crowned
Latin17947.jpg,0.06090614548494983,0.00499059364548495,2.351588628762542e-4,2.6999721293199556e-4,0.04759789576365663,1.741917502787068e-5,0.05546265328874025,0.27333298494983277,0.004537695094760312,0.3111347788902504,0.3871308501103897,Latin,Latin 17947,BnF,France,177v,Historiated lettrine,2,Parisian Bible,Not applicable,Unknown,Latin,13th,Unknown,France,Ile-de-France,Paris,Two-hands_sword,Not_naked,Sword_beheading,Blood,No_stripes,Crowned
Latin18.jpg,0.066731290112612765,0.08026955209186327,0.029285852597885857,4.6659527758919555e-6,0.012621985502884726,2.0588516623623251e-4,0.00487475416261312,0.2882444819275984,0.040214097243121805,0.3011981785868093,0.5290156870704661,Latin,Latin 18,BnF,France,162r,Historiated lettrine,2,Parisian Bible,Not applicable,Unknown,Latin,13th,Unknown,Italy,Emilia-Romagna,Bologna,One-hand_sword,Naked,Raised_sword_post_kill,Blood,No_stripes,Not_crowned
